user_id,species,source,device,p_view,p_cart,p_purchase
U00995,2,1,1,0.5325376861525686,,
U00996,2,4,0,0.5270289789622551,0.3685674238930712,
U00997,0,4,0,0.5367746860479748,0.35574028260660717,
U00998,2,2,0,0.5309136854010666,,
U00999,4,4,2,0.5406242834314854,0.2264589336045646,0.6187790564032902
U01000,1,0,1,0.6768702791274408,0.4455377491244397,
U01001,2,4,1,0.6712780033084754,0.4278700347342689,0.4517438825046808
U01002,1,1,1,0.47984287634471995,0.33097943894719617,
U01003,0,0,1,0.5074875640511908,0.29347152621670697,0.39372738907138743
U01004,1,2,1,0.8212793907810144,0.516401534883753,0.5746592692353248
U01005,3,1,0,0.666366543451107,,
U01006,1,0,1,0.6428764287134964,0.44637682993269234,
U01007,1,0,1,0.5636562483831873,0.3782089077256319,
U01008,3,1,1,0.49401901710120877,0.3141187557263252,0.440486546564007
U01009,2,1,0,0.7195713118431848,0.44552443131070935,0.6261544477647021
U01010,1,3,0,0.7006741584477306,0.387687335923633,0.5273020904422202
U01011,2,4,1,0.4903305008164935,0.334775830032245,0.4172989469357186
U01012,4,1,0,0.6048737052441611,,
U01013,0,1,1,0.5505469237655141,0.17412068585263624,
U01014,2,0,2,0.7210778476554395,0.3959714639343825,0.48549716140201993
U01015,1,0,0,0.8437952308160239,0.7134727561634614,
U01016,0,0,1,0.5211885827362613,,
U01017,2,1,0,0.5128774813736531,,
U01018,1,2,0,0.6057341293671583,0.409808546080594,
U01019,0,4,1,0.4398390254399193,,
U01020,2,4,0,0.5960274763593855,0.3091509945187566,
U01021,1,4,1,0.5809146971264149,,
U01022,2,4,1,0.6283040875743959,0.3860827341696418,
U01023,0,2,1,0.6264159629959526,,
U01024,4,3,1,0.4319300231678352,0.23935962886415058,
U01025,0,4,1,0.4293061229614639,0.29810563188288725,
U01026,1,2,2,0.7110002267052397,0.4538097644713932,0.49772117148789025
U01027,0,2,1,0.4821056047733671,,
U01028,3,3,1,0.6198746339226385,,
U01029,2,1,1,0.6234298182460151,0.31073742978449465,
U01030,3,0,0,0.8183492799574132,0.4558070681432505,0.644870961129835
U01031,2,1,2,0.6764742464669775,0.3713073726846026,
U01032,1,2,0,0.8650516543119439,0.6517848442070721,0.5921316331159
U01033,2,1,2,0.5678361481238015,0.35578428570196946,0.455420625712174
U01034,2,0,0,0.7054196875532037,0.44590788633351325,
U01035,2,4,2,0.5193207943687699,,
U01036,1,4,0,0.5640314878524345,,
U01037,2,0,1,0.6653704390156039,0.4684609579595726,0.5166778062272855
U01038,1,2,1,0.4992832767386056,0.3593683066191876,
U01039,2,0,0,0.6873559111668169,0.4061256238673499,
U01040,2,2,1,0.4951209351941334,0.3254528979656165,0.36182336971871737
U01041,1,1,1,0.6414915870506493,0.43080393431566755,
U01042,3,4,0,0.6965186320692327,,0.5922007582395837
U01043,2,4,2,0.6545408715482516,,0.5760853926384928
U01044,1,1,1,0.5962287980214317,0.4746335882535654,0.5137748716948678
U01045,0,0,0,0.7048253362363713,,
U01046,1,0,0,0.7470408309768711,,
U01047,2,0,2,0.5291569755909569,0.33271672541821234,
U01048,2,2,2,0.6460609915482102,0.44392453233935075,
U01049,0,0,0,0.7448385483450294,0.20198105840762257,
U01050,2,1,1,0.66180987816275,0.45011835610412154,0.5308436784015774
U01051,0,1,1,0.6516208412917976,0.3162854342910898,
U01052,1,0,1,0.5890268967253162,,
U01053,0,1,0,0.561307565176117,,
U01054,3,1,0,0.9001195215930535,,
U01055,4,4,0,0.5279170636146785,,0.6089973702249947
U01056,2,0,1,0.6689790128560122,,
U01057,3,4,0,0.5105349168906068,0.24083869361492338,
U01058,1,2,1,0.6638225934420687,0.32868241009558935,
U01059,1,0,1,0.5381895345792315,0.3845245205516979,
U01060,1,4,1,0.9411192997764001,0.8375757579808504,0.7332694328147151
U01061,0,2,1,0.4551418633326665,,
U01062,4,0,0,0.5675139567660147,0.18857070620183997,
U01063,3,0,1,0.598651914854006,0.38088781724800846,
U01064,1,0,1,0.6264227026694189,,
U01065,1,1,2,0.6787270007969936,,
U01066,1,0,1,0.7289414317674143,0.5381661063885482,0.5465992226932684
U01067,2,4,1,0.6160412144325108,0.39958649372107413,
U01068,2,3,1,0.4938108261899292,0.35407252257383026,
U01069,2,2,1,0.5066369623344462,0.3375020798791553,0.4133283482840918
U01070,2,0,1,0.49181350343426106,,
U01071,2,1,1,0.45357734186917975,,
U01072,2,1,0,0.6996159933848577,0.45350370309068017,0.5864038212182573
U01073,2,4,1,0.42183996559222203,0.3271827657010575,
U01074,2,4,1,0.663803499736832,0.39535196234754977,
U01075,4,1,0,0.7823256883169241,,
U01076,1,4,1,0.658605187474822,0.4435249872503192,
U01077,2,1,2,0.5630600654457556,,
U01078,1,3,1,0.6340198424572876,0.5070978958855624,
U01079,2,1,1,0.43667602748167367,0.3625569833304914,0.40177686968532894
U01080,0,3,0,0.7465547828620821,0.43114907141493514,
U01081,3,3,1,0.6042022190680809,,
U01082,2,4,1,0.4874116795969526,,
U01083,1,2,0,0.7226423211654395,,
U01084,0,4,1,0.6547014922234649,0.3872321113821473,
U01085,0,0,0,0.677653653033595,0.38775880412672115,0.4918203243960171
U01086,1,4,2,0.4952088999113272,0.31014953161073966,
U01087,1,4,1,0.4824110078683858,,
U01088,2,0,0,0.672640656635451,,
U01089,4,4,1,0.3861092373406816,0.27634317812701,
U01090,2,0,2,0.5566548142075908,0.3392551246266373,0.4828957342256193
U01091,0,1,0,0.6962248248545314,,
U01092,1,4,2,0.8010811117348015,0.5315307904039566,
U01093,1,1,1,0.4729465214893538,,
U01094,1,1,0,0.5497942658880587,0.37942770849656443,
U01095,2,1,1,0.6795737617268082,,
U01096,2,1,1,0.48372086671723435,,
U01097,2,1,2,0.5737223028705669,0.3253709781241965,
U01098,2,2,1,0.6820730382413241,0.5265911187786494,
U01099,3,1,2,0.5924467418987699,0.3551630631571461,
U01100,2,0,1,0.45448242186703786,0.25436134133584065,0.49963072812770376
U01101,2,1,0,0.6604660191555429,0.367121262596461,0.666284947053043
U01102,4,2,1,0.49501185063006825,0.27130886813992316,
U01103,0,4,1,0.6016880361805201,,
U01104,0,4,1,0.6490666739727954,,
U01105,4,4,0,0.6094131775432133,0.3591538700511476,0.7281041105352054
U01106,2,4,1,0.4121085082438132,,
U01107,2,0,0,0.8486504131976185,0.5560731065510113,0.602195896171333
U01108,3,1,1,0.5308323408844052,0.2827250097646624,0.5090203212143939
U01109,1,3,1,0.6152175497768466,0.563773449331505,0.46096685656752295
U01110,2,4,1,0.5987214718987227,0.4385249809282507,0.4914286788036953
U01111,3,4,1,0.7377953140299243,,
U01112,2,2,0,0.5205260717754355,0.3750814444172501,0.4292736922534472
U01113,2,4,0,0.4811198348676303,,
U01114,1,2,1,0.4593196988179971,,
U01115,1,4,0,0.444996847086029,,0.49281458461849864
U01116,1,2,0,0.6895810438006259,,
U01117,2,1,1,0.4775233625576476,,
U01118,0,2,1,0.5733714094508581,0.2995682530606671,
U01119,2,2,1,0.453324588712669,,
U01120,2,1,1,0.6774166018863239,0.3524225343539777,
U01121,0,1,1,0.624050838805838,,
U01122,4,4,1,0.4008335700510446,0.2855650219054878,
U01123,0,3,0,0.7207600695335996,,
U01124,3,1,1,0.6387475515508716,0.391842394540948,
U01125,1,4,1,0.5140087224688399,0.3689141592312977,
U01126,1,1,1,0.4992518296562774,0.4444031410642782,0.46488277893642327
U01127,2,4,1,0.38328781793225375,0.33676204990062863,
U01128,1,0,1,0.4657174211018521,,
U01129,2,3,2,0.5530761957557981,0.3615781888667627,0.4389012728902423
U01130,2,4,1,0.4894793486129103,,0.46266074479400143
U01131,1,2,0,0.5686990337964448,,
U01132,1,4,1,0.506210373188788,,
U01133,2,1,0,0.579771819727325,,
U01134,2,4,0,0.6866811013520997,0.4422400008524917,
U01135,1,0,1,0.6424660699886486,0.49707632989749856,
U01136,2,3,0,0.7637777470455686,0.5110482123960033,0.5881672568852271
U01137,0,2,1,0.4639721906994646,0.3142721022543488,
U01138,1,1,0,0.5898780177521917,0.36959137795226693,
U01139,1,1,1,0.6467291687410531,,0.4575467264419051
U01140,1,1,2,0.7088054538070384,0.4197615542367862,
U01141,3,3,0,0.656588963885121,0.37604301080188346,0.5301000315359254
U01142,2,2,2,0.6648690124205554,,
U01143,1,2,1,0.6249233797181653,,
U01144,1,4,1,0.5837006664834757,,
U01145,2,4,0,0.5392525410757275,,
U01146,0,4,0,0.7186266427078114,0.43444849647763345,
U01147,3,1,2,0.5858598228063651,0.29563077883791816,
U01148,1,4,1,0.8637484882650499,0.7926616762143699,
U01149,0,1,0,0.7116466406432573,0.41850533103093984,
U01150,0,1,1,0.5992155406687778,0.4683298779889198,
U01151,1,2,1,0.7583913491038272,,
U01152,3,2,1,0.4569582419180474,0.3081444960979644,
U01153,1,4,1,0.36853918118006557,0.36079293138468876,
U01154,1,4,2,0.5477805198376977,,
U01155,1,4,1,0.4284304848766507,0.32536235716353007,
U01156,3,2,0,0.5713775977509984,0.3452774187548731,
U01157,2,2,0,0.5055568433852214,,
U01158,0,2,1,0.47553773817132666,,
U01159,0,2,1,0.7720379173047858,0.4490027560073447,0.5883008005265166
U01160,2,1,0,0.7711952365525414,0.48953176798616765,
U01161,3,4,1,0.6182467173186117,,
U01162,2,4,0,0.5330565212894318,0.33573084612053783,0.47176542077857136
U01163,2,4,2,0.6407528761542624,,
U01164,1,2,1,0.5038919023623266,,
U01165,2,4,1,0.6232796884667368,,
U01166,3,1,1,0.45035551638516097,,
U01167,3,4,0,0.6447095986111043,,
U01168,1,3,1,0.6113937837200257,0.4040213267285179,
U01169,2,1,1,0.46915914665761277,,
U01170,2,0,1,0.6565034713125235,0.40182113504133266,0.4736212759642046
U01171,1,4,2,0.7030091908396717,,
U01172,4,1,1,0.6396647349495028,,
U01173,1,4,1,0.4843999665005425,0.3424458333739386,
U01174,2,2,2,0.670545270729946,,
U01175,1,4,0,0.6807067153735862,0.47611802589957375,
U01176,1,2,0,0.6544474548242383,,
U01177,3,1,0,0.808392014573292,0.4672272048635686,0.7201681675766972
U01178,2,1,2,0.7486672509929803,0.4122818100454563,
U01179,3,3,0,0.4837852455230391,0.3455113874399375,
U01180,1,4,0,0.478672642136001,0.35258701130500075,0.41674878027558265
U01181,4,0,0,0.6977024399904032,0.3803189963058732,0.6649343381287129
U01182,2,2,0,0.7341566451725493,0.5483641013610625,0.6287875635888617
U01183,1,4,1,0.6649071748304726,0.45478610619287846,0.5331848200715628
U01184,0,2,1,0.4295598731460924,0.3763830626681923,
U01185,2,1,0,0.669045407619152,,
U01186,0,1,1,0.6149325757297923,0.4223001394431211,0.5368568844968845
U01187,1,1,0,0.7350447930780434,0.3793688686022895,
U01188,2,2,1,0.6231985192767585,0.43918320974013536,0.5308602078975218
U01189,2,1,0,0.5241829636185934,,
U01190,1,2,1,0.597897662993291,,
U01191,2,3,0,0.7069381034903874,0.3922104907914091,
U01192,1,4,0,0.5627985567325204,0.3989214858238931,0.4566013189444797
U01193,2,4,1,0.49364390784887846,,
U01194,1,4,1,0.6398423757415509,0.42698764455328314,
U01195,2,4,1,0.4220023832482558,0.2884601704624198,0.40521729373218085
U01196,0,4,1,0.4072302850296188,0.3093650078329864,
U01197,4,0,1,0.5827609821011726,0.3920326959450902,
U01198,4,3,1,0.46602273883876094,0.2717437031350659,
U01199,1,3,2,0.738579239944709,,0.5151504665743766
U01200,2,2,1,0.5023392123427733,,
U01201,3,2,0,0.6479207851096997,0.4514296830898633,0.608774573057787
U01202,2,4,1,0.46886160736060356,0.3084165413362433,
U01203,2,0,0,0.48750869039052325,0.40717119358836784,
U01204,2,2,1,0.6575854671410807,0.4658796440090767,
U01205,1,4,0,0.5390711688604231,,
U01206,3,3,0,0.7070900402953425,,
U01207,1,4,0,0.6130884582843258,0.28148637892138617,
U01208,1,0,1,0.5137984216747017,0.386727747180875,
U01209,2,2,0,0.5422860783189941,,
U01210,4,3,1,0.5426225814223791,0.3277757534218864,
U01211,1,1,1,0.6577396392034237,0.5280187306039342,
U01212,1,2,1,0.8125829945517596,,
U01213,2,4,1,0.6155822049824193,,
U01214,3,1,1,0.8077552640148541,,
U01215,1,2,0,0.6971780759781206,0.4482574368136773,
U01216,2,0,1,0.5472043215748782,0.348394791172189,
U01217,2,0,1,0.647701651669889,,
U01218,1,4,1,0.4939203513788988,0.3444097291746361,
U01219,1,4,0,0.6601878697494424,0.39245550153382247,
U01220,2,0,0,0.5254527845240913,0.37010655543906334,
U01221,4,4,1,0.5631135946846509,0.30287646923543227,0.6190510105494936
U01222,2,1,0,0.7188019484557748,0.3389575249177673,
U01223,1,3,1,0.6126600549344038,0.43711388309167437,0.5271077825332734
U01224,0,4,1,0.48444086477485304,,
U01225,1,2,1,0.5921727829863515,0.4464975344862428,
U01226,1,4,0,0.767908017703845,0.5645252699550931,
U01227,2,4,0,0.6501300885504078,,
U01228,2,4,1,0.6158030378773149,,
U01229,4,4,1,0.4354217849202932,,
U01230,1,4,1,0.4396554492479763,0.31949567409448104,
U01231,0,4,0,0.729111179409421,0.4096663405589532,
U01232,2,4,0,0.5179722791462197,,
U01233,2,1,1,0.4374638464540836,,
U01234,2,4,1,0.4479776622203329,0.3801405753391917,
U01235,1,1,0,0.7296362644058181,,0.47768494462965827
U01236,2,1,0,0.5724495076137297,0.4100886738086183,0.5150246917812741
U01237,0,3,0,0.5435341069531249,0.3740743696047444,
U01238,1,0,0,0.6563156571697035,0.4803153807419519,
U01239,4,0,0,0.7007467350647539,0.3758460982111674,
U01240,2,4,1,0.3959520397134712,,
U01241,0,3,1,0.7993370810783571,0.4905712858072003,
U01242,3,0,1,0.7662541842334851,0.4773990752220957,0.6598459111440804
U01243,3,2,0,0.9260595202531333,0.6630703946105835,0.7485586482725508
U01244,3,4,1,0.4763682644272891,0.32760797699150124,0.45336928762725387
U01245,3,3,1,0.4499610575315694,,
U01246,1,2,1,0.45662076060908363,0.3227920583334717,
U01247,2,2,1,0.6869935314890663,,
U01248,2,1,0,0.8264524188891966,0.5119621454694501,
U01249,0,1,1,0.6611212647814213,,
U01250,1,1,1,0.46095733810724226,0.3356683064711447,
U01251,3,1,0,0.5737867040453284,0.3027615393651869,
U01252,1,2,1,0.5352386994195361,0.37142442400302184,0.3951038106532408
U01253,2,1,0,0.6253030525302644,0.3234166751333288,0.7111051947752282
U01254,2,1,0,0.9153196167238966,0.7959587311436686,0.663978427984732
U01255,1,1,2,0.5580672584393922,0.38207447270993333,
U01256,1,1,0,0.7191091529646869,,
U01257,2,1,1,0.4951389519363136,,
U01258,1,2,0,0.6855627031017091,0.4202557544873817,0.4693541958163617
U01259,2,0,1,0.6283903150027365,,
U01260,1,1,1,0.5475793600409231,0.39779582501813776,
U01261,2,4,1,0.4350162401665321,,
U01262,3,4,1,0.5456006797701909,,
U01263,2,1,0,0.5952229146079034,0.37645086050850524,
U01264,1,0,1,0.4506535524283505,,
U01265,2,2,0,0.5426844854073691,0.32554973492786443,
U01266,2,2,1,0.6999775192028556,0.4552624014453356,
U01267,2,2,1,0.4833515814725975,0.29327463118657804,
U01268,1,1,2,0.7652813696461782,,
U01269,1,3,1,0.6418486908061507,0.4513879183912834,
U01270,2,2,0,0.6205095056096324,0.3477267329728606,0.43191176276062876
U01271,1,3,1,0.5026181178477107,,
U01272,0,1,1,0.6436030040263744,0.39185168007321974,
U01273,3,3,1,0.4384691718726908,0.15309277908897276,
U01274,2,2,0,0.63473314307838,0.4943609436093746,
U01275,1,2,1,0.6990030955170355,0.4126609641299556,
U01276,2,1,1,0.501074300855921,0.34248165898136096,
U01277,2,2,1,0.7962697387672196,0.5037275833828898,
U01278,4,3,0,0.520848511605462,,
U01279,2,0,0,0.5490833388014205,0.3055857460371598,
U01280,1,0,0,0.958703240301056,0.8202889184516537,
U01281,1,3,1,0.674396893977641,,0.46941008103991116
U01282,1,4,0,0.6784800605625986,0.5104030965723586,0.6205184206770461
U01283,1,0,0,0.7152489133455272,0.4041414089283287,0.4756680970639363
U01284,2,4,0,0.6840775808908736,0.34451613425973426,0.5230560947035278
U01285,2,3,0,0.5459129633044406,,
U01286,1,1,0,0.5116569846352227,0.36365369681346404,
U01287,2,4,1,0.4292199291001609,0.311009974271629,
U01288,2,0,0,0.6399124138174334,0.2851487566384494,
U01289,2,2,2,0.520639024354964,0.3201126640446042,
U01290,2,0,1,0.47932994850916383,0.3226566804357407,0.39041861490316965
U01291,2,3,1,0.45480346709341196,0.3184919356130712,
U01292,2,3,2,0.8039680328984273,0.5046282228621751,
U01293,1,1,1,0.7939854160272962,0.5049300393727919,
U01294,1,4,0,0.6696954807225924,0.5468980599672266,0.6352158175106205
U01295,3,1,1,0.6610099940565004,,
U01296,2,4,1,0.48663939637235776,0.36404969397697573,0.39724743941535523
U01297,2,4,1,0.41338643218432614,,
U01298,2,3,1,0.45465734242938105,0.2726070156204069,0.42341664454541733
U01299,1,2,1,0.7161634073909106,0.40116884874625164,0.456196488226169
U01300,1,1,1,0.6443146052286015,0.39294186861293134,0.4372265350490956
U01301,2,1,0,0.6779613463904465,,
U01302,0,0,2,0.6714702969728189,,
U01303,2,4,1,0.48112596941167085,0.36052248268502074,
U01304,1,1,1,0.6234328305418461,,
U01305,1,2,1,0.45331337413500855,0.3633108597730289,
U01306,0,3,1,0.41747327314738714,,
U01307,1,4,1,0.6097385058257919,,
U01308,3,2,1,0.7764877115567421,,
U01309,2,4,1,0.39462336856290153,0.37498629523224103,
U01310,3,2,1,0.6196968839076802,0.40739230891636274,0.529076569914707
U01311,2,4,1,0.43968205978529695,0.32858227833341136,0.39625189972045943
U01312,0,1,0,0.5601514671973449,,
U01313,1,3,1,0.4368460926818157,,
U01314,3,4,0,0.633154329938694,0.41798596218306894,
U01315,1,2,2,0.5370880215434125,0.2906095124708954,
U01316,1,4,2,0.7126904347646077,0.4167164960039299,0.5024401157216783
U01317,1,1,2,0.7333187307138384,0.42672380761072004,
U01318,1,1,1,0.4358342038444913,0.3235979958324327,
U01319,2,4,1,0.6032922861314405,,0.4292948462172598
U01320,2,0,1,0.43759992835978306,0.3329247779273256,0.38963475146411247
U01321,2,4,0,0.49273529800244814,,
U01322,2,0,0,0.5317625988291338,0.37026128000066405,0.4139806807955724
U01323,0,0,0,0.6911638487855274,0.32615817505246597,0.66187612789321
U01324,2,2,1,0.5247822501923725,0.28886233628834407,0.4046180780584334
U01325,4,4,0,0.4717253392568516,,
U01326,2,3,1,0.6562796586495426,0.4307551883362408,0.5201710193373534
U01327,2,4,1,0.470634966326708,0.28361352434115716,
U01328,3,4,0,0.6916094238987806,,
U01329,1,1,1,0.4718236627574533,,
U01330,1,4,2,0.7643600713489581,0.4166780108860244,
U01331,1,1,1,0.5000266052207208,,
U01332,1,0,0,0.8505420057850803,0.5438738417889266,
U01333,2,1,1,0.503944947210254,,
U01334,4,4,0,0.6650388392275347,0.2213016071352016,
U01335,4,2,0,0.7546689688875409,0.44254529395037323,0.7269948502820855
U01336,1,4,2,0.6136863620429857,0.4434866554957211,0.5988331369012396
U01337,2,1,1,0.6258240863618673,0.42003698282632845,0.4301647103333514
U01338,1,1,2,0.692592829908366,0.4537367532141672,0.554692945786616
U01339,2,2,1,0.661904171521593,,
U01340,2,1,1,0.6805490024844755,,
U01341,2,4,1,0.7183045486303808,0.5334986422218109,0.5657327165134396
U01342,1,4,0,0.6470042331492836,0.3838861443612495,0.5266744579625292
U01343,0,0,1,0.5314581256443588,,
U01344,1,0,0,0.4990500998559398,,
U01345,1,2,0,0.7251783924548716,,
U01346,1,1,1,0.4662466797968287,,
U01347,2,1,2,0.8193506608805171,0.47172554359068586,
U01348,2,1,1,0.4555408206803896,,
U01349,4,1,0,0.5174887873075814,0.2686057296029024,
U01350,2,1,1,0.6877757526496235,,
U01351,0,4,1,0.598318699912429,0.3463472771231328,
U01352,1,4,1,0.4174271817053401,,
U01353,1,0,1,0.567329429691854,,
U01354,1,4,1,0.39995268413000096,0.21313683796252375,
U01355,1,2,1,0.5189646050490831,0.36854713930718996,
U01356,0,4,1,0.7548568559233754,,
U01357,0,1,1,0.4610595554166644,0.2938537054698487,
U01358,1,4,1,0.4503040021656165,0.3446391779939306,
U01359,2,1,0,0.7655773391501851,0.3689283200664564,
U01360,1,1,0,0.6087864134960016,,
U01361,0,4,0,0.45076141025072464,0.33395884361731354,
U01362,2,3,0,0.48948539651713385,0.34562439776555487,0.43267439851062517
U01363,1,2,0,0.9253302139411946,0.8082524340712366,
U01364,1,1,0,0.7842002513293536,,
U01365,1,2,1,0.5016535140851529,,
U01366,2,2,0,0.6194874795970967,0.28900066739175295,0.5440440970567467
U01367,1,0,1,0.6325374019437116,,
U01368,0,2,0,0.4961739614246739,,
U01369,2,4,0,0.6651441618782624,,
U01370,2,1,1,0.5734922490938896,,
U01371,4,4,0,0.7020011395919318,,
U01372,2,4,1,0.4471159010291708,,
U01373,0,4,1,0.5898496039315783,0.43395963175794783,
U01374,1,0,1,0.6467915707372808,,
U01375,2,3,0,0.535690339248795,0.3013844414970586,
U01376,0,3,0,0.7243213544355523,,
U01377,1,2,0,0.5309664966811694,0.33901978714448244,0.4716941696250903
U01378,1,2,1,0.404469440866957,0.06656040863341647,
U01379,2,3,1,0.615323200499848,,
U01380,1,1,0,0.6908114225780596,0.385626153701784,
U01381,2,1,1,0.6394398836021649,,
U01382,2,4,0,0.5536832056958731,,
U01383,4,2,1,0.5842554638186999,0.2864010624492812,0.5713446764683054
U01384,2,4,1,0.4269091381954862,0.36525737537792163,
U01385,1,2,1,0.5008865458016982,,
U01386,2,1,0,0.7204364515648954,,
U01387,3,1,1,0.40994176710658115,0.3550927014437478,
U01388,2,2,1,0.49004226734106077,,
U01389,4,1,1,0.7965523460849964,,
U01390,1,4,1,0.46381706084258667,0.29981380704452726,0.4268561426152164
U01391,2,1,1,0.6348029400970127,,
U01392,2,4,1,0.47975275868923467,,
U01393,2,2,0,0.5106011606596145,0.3231555821313256,0.4605930869994506
U01394,1,4,1,0.5133247449668983,,
U01395,2,0,0,0.5307886675262717,0.3454610470930876,
U01396,3,1,0,0.6030423345556042,,
U01397,1,2,1,0.5223935355035547,0.4062752277594143,
U01398,2,4,1,0.506231992346502,0.30578820485938013,0.401796210065779
U01399,1,0,0,0.5174285349232082,0.3362188982855358,
U01400,1,2,1,0.668357393252685,0.34266394681710155,0.4519712366872244
U01401,2,1,1,0.4513616743094892,,
U01402,2,2,1,0.6275017565875494,0.411153660827086,
U01403,2,0,0,0.5224499194007342,0.3545969367019192,
U01404,1,4,0,0.7273047415715733,,
U01405,1,1,2,0.6801406166274925,0.4701579921314435,
U01406,1,3,0,0.7651853122193712,,
U01407,3,2,1,0.609525890523121,0.3908982412238694,
U01408,3,1,1,0.5453180728109057,0.29948363280201723,0.4942449281614228
U01409,1,4,1,0.8406934562941638,0.6183002866815923,0.6543478242669886
U01410,0,2,1,0.42801225152575556,,
U01411,2,0,1,0.5197685172676583,0.27388962836890435,
U01412,2,2,1,0.44186917334726683,,
U01413,2,4,1,0.5844126783221498,0.38930434591617125,
U01414,2,2,1,0.45630357940466826,,
U01415,1,4,1,0.5989908766395667,,
U01416,0,1,2,0.7111000864438581,0.3710498494847346,
U01417,2,0,0,0.6040643842688564,,
U01418,2,3,2,0.5875766139983185,,
U01419,1,4,1,0.5933016897451195,0.42801399569498,0.5449350193092615
U01420,0,4,1,0.6083046178123053,0.41335717236531966,
U01421,2,0,1,0.6413213606237207,,0.4184913299038946
U01422,1,4,1,0.6308871120715611,,
U01423,2,2,1,0.682605581871778,0.4309975710198137,
U01424,2,2,2,0.49475216264210004,0.3448295489649959,
U01425,4,1,2,0.6790131599697454,,0.6415427786561085
U01426,4,3,1,0.4424158322959585,0.2195137523693314,
U01427,2,2,1,0.6251453043276358,0.4157215330301957,0.44435814926160866
U01428,4,2,1,0.4953868654700084,0.2164007589732561,0.532315446354491
U01429,1,0,1,0.62786973001881,0.4053994555968527,0.4436811491803907
U01430,0,2,1,0.5288176885790702,0.3174167852730579,
U01431,1,1,1,0.4048537762963221,,
U01432,1,4,1,0.5722774849932827,0.23993452686549085,
U01433,1,2,1,0.7036065025131287,,
U01434,1,1,1,0.47195960706961376,0.34967777164757,
U01435,2,1,1,0.502226256997126,0.29455087873337,0.37991505797830677
U01436,2,2,1,0.7512380339616203,0.5043804617243,
U01437,2,2,2,0.6830907508092763,0.40544026553966594,
U01438,1,1,1,0.5237142165109727,,
U01439,2,2,0,0.5201787471821053,,
U01440,1,0,0,0.739792671137781,0.3774774790945459,
U01441,4,4,2,0.6640556251229714,0.3272981484028801,
U01442,2,2,0,0.9800070545573796,0.911981710084516,
U01443,1,4,0,0.6458721775551096,0.3557008707524345,
U01444,1,1,0,0.7276865654328207,,
U01445,0,1,1,0.46455280601748694,0.32810394097659007,0.4456172639962331
U01446,2,4,1,0.4186496674473825,0.2703277959718959,
U01447,1,4,2,0.5604719326606056,0.344193026940106,
U01448,3,2,0,0.741412911354252,0.4091362134797161,0.5133390765433994
U01449,0,2,2,0.48188318638181543,,
U01450,1,0,0,0.7583782868659771,0.5421700345120445,0.6868517302208185
U01451,1,2,0,0.9009809511090338,0.707675612760837,
U01452,1,1,0,0.5994311230880744,,
U01453,0,1,0,0.5221339079718856,0.4010705977789277,
U01454,1,2,1,0.7052797563220616,0.3778250172583344,
U01455,2,1,2,0.6816383634343955,,
U01456,0,1,0,0.7057600704638327,0.3489050767255803,
U01457,1,0,0,0.6051748698547804,0.3354426520800716,0.4983194562428322
U01458,1,4,0,0.5376266582096955,0.3286554330516491,
U01459,2,2,1,0.4191887523967506,0.394415054670673,0.3996544432194011
U01460,1,1,1,0.7704824786197535,0.5283833305135304,
U01461,2,1,2,0.5878538907261369,,
U01462,1,4,0,0.8100292841898302,0.5443888857554846,
U01463,2,0,1,0.6412372596425274,,
U01464,1,4,1,0.6846734836126193,0.5341240578918156,0.566909341297798
U01465,4,4,0,0.6546415910849976,,
U01466,2,2,0,0.7133606365526477,0.4378429797146718,0.4745438504560054
U01467,4,3,0,0.5232535960365194,0.30347622543953007,
U01468,1,1,0,0.8159743909298277,0.5493669602471828,0.6357525799694309
U01469,0,4,1,0.5789336454741139,0.3379425838617036,0.4654425935480193
U01470,3,4,1,0.7252014364924342,0.5031240433297511,0.6490952579406047
U01471,1,3,1,0.7062715993127796,0.4183243586396634,0.4179442322305218
U01472,1,3,0,0.7532156034767218,0.41756590490107076,0.561999006237126
U01473,0,1,1,0.6561288221479371,0.42134885600779337,0.4673389164975779
U01474,1,2,0,0.8363887774761676,0.6134816535379819,
U01475,2,4,1,0.47149246350551294,,
U01476,1,1,1,0.4868474683265652,,
U01477,3,1,2,0.5935894477467354,0.3427524349856623,
U01478,3,4,1,0.44022338256851234,,
U01479,3,4,0,0.46946722829086596,,
U01480,1,1,1,0.6810034780455217,0.4290431955977522,
U01481,3,0,1,0.6202855110555667,0.36800970613787326,0.4579103137225551
U01482,2,1,1,0.48805763960357684,,
U01483,1,0,1,0.6433735605259077,0.4286651023050202,
U01484,2,4,0,0.8852135332472271,,
U01485,2,1,1,0.6790286473908769,0.4166143849260868,
U01486,2,4,1,0.5724410645670029,0.3996754226630195,
U01487,2,1,1,0.6047098955481651,0.39568644760859656,
U01488,1,4,0,0.7436158829335431,0.581780825692838,0.670210374986567
U01489,2,1,0,0.5595067502479097,0.33621621903512894,
U01490,1,4,1,0.4374369576467515,0.4194205964923554,
U01491,2,1,0,0.6918450798855107,0.43544574546076026,
U01492,2,0,0,0.6813086601433612,,
U01493,2,2,0,0.7381177800719969,0.46273474803009623,
U01494,2,1,1,0.6364693250394822,0.48106684416152584,
U01495,1,4,0,0.6692683811251614,0.35160467984814986,0.5533159629760804
U01496,1,1,0,0.5857913799257597,,
U01497,1,0,0,0.5668429702200094,,
